timestamp,direction,edge_id,sweep_id,entry,SL,TP1,R_abs_bps,R_abs_ATR,TP1_R,body_ratio,acceptance_close_strength,acceptance_weakness_count,v10_1_result,v11_result,v11_1_result,duplicate_state,cooldown_state,reason_tags,filled,exit_reason,result_R
2026-03-22 00:10:00,long,L:68511.3@20,SWL:68189.0,68511.3,68161.07571428572,70482.2,51.11920014863017,1.2541924592008984,5.627536639785934,0.6794936708860858,0.8187341772151997,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2026-03-22 21:25:00,long,L:67523.0@20,SWL:67300.0,67523.0,67281.11142857143,68820.0,35.82313751293213,1.2806080774466766,5.361973045440045,0.7396622015142816,0.9633080955154587,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2026-03-24 14:55:00,long,L:69718.0@20,SWL:69467.8,69718.0,69439.33642857143,71339.8,39.97010405183249,0.9790182940600585,5.819921103019899,0.47648514851485885,0.7179985855728387,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.2001
2026-03-25 15:25:00,long,L:70704.6@20,SWL:70531.4,70704.6,70510.01999999999,71999.9,27.52013306065182,0.9101028999065361,6.656902045430567,0.84891075193254,0.8647224174279718,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2026-03-26 15:25:00,long,L:68806.8@20,SWL:68553.4,68806.8,68528.94071428571,69872.2,40.38253278953446,1.136007359168325,3.8343149024556307,0.7501618122977911,0.9896440129450403,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2026-04-01 17:10:00,short,H:68961.6@20,SWH:69142.6,68961.6,69160.11214285715,67883.7,28.785895753164624,1.1335685442753871,5.4298945368581455,0.8791569086651599,0.8791569086651599,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2026-04-05 15:40:00,short,H:67521.7@20,SWH:67828.6,67521.7,67841.00928571429,66650.0,47.28987654550922,2.5731479882576798,2.7299550592461306,0.4978083907326327,0.9279899812147764,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2026-04-06 16:55:00,short,H:70098.1@20,SWH:70332.5,70098.1,70347.57,69088.0,35.58869641259908,1.655408095554075,4.048983845753001,0.9908565928777252,1.0,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2026-04-07 23:05:00,short,H:71499.9@20,SWH:71700.0,71499.9,71732.69214285714,68315.3,32.55838719454749,0.7120736743210471,13.680014973504852,0.34726256983238923,0.8391061452513966,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.2457
2026-04-09 21:10:00,short,H:72517.9@20,SWH:72666.6,72517.9,72680.33428571429,71688.8,22.399198779100203,1.1826919076347007,5.1042179694643535,0.43141337034466515,0.9997686791580124,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2026-04-10 20:40:00,short,H:73244.1@20,SWH:73450.0,73244.1,73463.63857142857,72309.5,29.973550283035184,1.6096889075101883,4.257110693207317,0.6535465354653464,0.8638786387863966,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.2669
2026-04-12 01:55:00,long,L:71505.0@20,SWL:71259.0,71505.0,71236.24071428571,73529.0,37.58608289130664,1.1808775068261088,7.53090258675441,0.7142480211081718,0.988918205804757,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.2128
2026-04-14 14:35:00,short,H:75830.0@20,SWH:76009.0,75830.0,76036.73714285715,74234.0,27.263239200468096,0.7453440461475292,7.719948036153318,0.4422099915325926,0.8774343776460735,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2026-04-23 00:20:00,long,L:77839.0@20,SWL:77526.8,77839.0,77507.36214285715,79020.0,42.6056163546359,1.7061441222944642,3.5611133486829085,0.6004371836171145,0.9597330878969166,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2026-04-28 07:25:00,long,L:76500.0@20,SWL:76324.1,76500.0,76312.69714285716,77187.7,24.48403361344366,1.6425958406413341,3.6715937519070088,0.8148558758315119,0.8957871396895593,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
