timestamp,decision,setup_family,direction,h1_context,m15_zone,edge_id,sweep_id,entry,SL,TP1,R_abs,R_abs_bps,R_abs_ATR,TP1_R,body_ratio,acceptance_close_strength,opposite_wick_ratio,entry_edge_dist_band,acceptance_weakness_count,v10_1_result,v11_result,v11_1_result,duplicate_state,cooldown_state,setup_id,reason_tags
2025-11-26 20:10:00,WATCH,SRR-1,,bullish,upper_edge,H:90362.7@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 20:15:00,WATCH,SRR-1,,bullish,upper_edge,H:90362.7@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 20:20:00,WATCH,SRR-1,,bullish,upper_edge,H:90362.7@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 20:25:00,WATCH,SRR-1,,bullish,upper_edge,H:90362.7@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 20:30:00,WATCH,SRR-1,,bullish,upper_edge,H:90362.7@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 20:35:00,WATCH,SRR-1,,bullish,upper_edge,H:90362.7@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 20:40:00,WATCH,SRR-1,,bullish,upper_edge,H:90362.7@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 20:45:00,WATCH,SRR-1,,bullish,upper_edge,H:90362.7@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 20:50:00,WATCH,SRR-1,,bullish,upper_edge,H:90362.7@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 20:55:00,WATCH,SRR-1,,bullish,upper_edge,H:90362.7@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 21:00:00,WATCH,SRR-1,,bullish,upper_edge,H:90362.7@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 21:05:00,WATCH,SRR-1,,bullish,upper_edge,H:90362.7@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 21:10:00,WATCH,SRR-1,,bullish,upper_edge,H:90362.7@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 21:15:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-26 21:20:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-26 21:25:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-26 21:30:00,WATCH,SRR-1,,bullish,upper_edge,H:90362.7@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 21:35:00,CANCEL,SRR-1,short,bullish,upper_edge,H:90362.7@20,SWH:90468.4,90362.7,90486.33071428571,87454.1,123.63071428571129,13.681609146883758,0.689491295861031,23.526516180099065,0.12778348749573024,1.0,0.0,0.0,1.0,PASS,CANCEL,,,clear,BTCUSDT|short|H:90362.7@20|SWH:90468.4,"v10_1_pass,weak_body_ratio,v11_quality_fail,r_abs_bps_low,r_abs_atr_low,body_ratio_low"
2025-11-26 21:40:00,CANCEL,SRR-1,short,bullish,upper_edge,H:90362.7@20,SWH:90468.4,90362.7,90486.72714285714,87454.1,124.02714285714319,13.72547996652858,0.6767401979889285,23.451318259827783,0.03994490358125332,0.6515151515151161,0.3484848484848839,0.0,1.0,PASS,CANCEL,,,clear,BTCUSDT|short|H:90362.7@20|SWH:90468.4,"v10_1_pass,weak_body_ratio,v11_quality_fail,r_abs_bps_low,r_abs_atr_low,body_ratio_low"
2025-11-26 21:45:00,WATCH,SRR-1,,bullish,upper_edge,H:90468.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 21:50:00,WATCH,SRR-1,,bullish,upper_edge,H:90468.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 21:55:00,WATCH,SRR-1,,bullish,upper_edge,H:90468.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 22:00:00,WATCH,SRR-1,,bullish,upper_edge,H:90468.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 22:05:00,WATCH,SRR-1,,bullish,upper_edge,H:90468.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 22:10:00,WATCH,SRR-1,,bullish,upper_edge,H:90468.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 22:15:00,WATCH,SRR-1,,bullish,upper_edge,H:90655.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 22:20:00,WATCH,SRR-1,,bullish,upper_edge,H:90655.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 22:25:00,WATCH,SRR-1,,bullish,upper_edge,H:90655.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 22:30:00,WATCH,SRR-1,,bullish,upper_edge,H:90655.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 22:35:00,WATCH,SRR-1,,bullish,upper_edge,H:90655.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 22:40:00,WATCH,SRR-1,,bullish,upper_edge,H:90655.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 22:45:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-26 22:50:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-26 22:55:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-26 23:00:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-26 23:05:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-26 23:10:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-26 23:15:00,WATCH,SRR-1,,bullish,upper_edge,H:90655.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 23:20:00,WATCH,SRR-1,,bullish,upper_edge,H:90655.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 23:25:00,WATCH,SRR-1,,bullish,upper_edge,H:90655.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-26 23:30:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-26 23:35:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-26 23:40:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-26 23:45:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-26 23:50:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-26 23:55:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 00:00:00,WATCH,SRR-1,,bullish,upper_edge,H:90655.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 00:05:00,WATCH,SRR-1,,bullish,upper_edge,H:90655.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 00:10:00,WATCH,SRR-1,,bullish,upper_edge,H:90655.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 00:15:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 00:20:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 00:25:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 00:30:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 00:35:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 00:40:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 00:45:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 00:50:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 00:55:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 01:00:00,WATCH,SRR-1,,bullish,upper_edge,H:90655.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 01:05:00,WATCH,SRR-1,,bullish,upper_edge,H:90655.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 01:10:00,WATCH,SRR-1,,bullish,upper_edge,H:90655.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 01:15:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 01:20:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 01:25:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 01:30:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 01:35:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 01:40:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 01:45:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 01:50:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 01:55:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 02:00:00,WATCH,SRR-1,,bullish,upper_edge,H:91195.1@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 02:05:00,WATCH,SRR-1,,bullish,upper_edge,H:91195.1@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 02:10:00,WATCH,SRR-1,,bullish,upper_edge,H:91195.1@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 02:15:00,WATCH,SRR-1,,bullish,upper_edge,H:91195.1@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 02:20:00,WATCH,SRR-1,,bullish,upper_edge,H:91195.1@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 02:25:00,CANCEL,SRR-1,short,bullish,upper_edge,H:91195.1@20,SWH:91273.9,91195.1,91292.0107142857,89759.0,96.91071428569558,10.626745766570306,0.5351015578780273,14.818794914320224,0.22554112554108774,0.7532467532467533,0.02121212121215901,0.0,2.0,PASS,CANCEL,,,clear,BTCUSDT|short|H:91195.1@20|SWH:91273.9,"v10_1_pass,weak_body_ratio,body_not_aligned,v11_quality_fail,r_abs_bps_low,r_abs_atr_low,body_ratio_low"
2025-11-27 02:30:00,WATCH,SRR-1,,bullish,upper_edge,H:91431.9@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 02:35:00,CANCEL,SRR-1,short,bullish,upper_edge,H:91431.9@20,SWH:91550.0,91431.9,91569.92071428572,90024.4,138.02071428572526,15.095466055690112,0.6928502276883889,10.197744644954138,0.40722785368002007,0.9550462758924753,0.044953724107524684,0.0,0.0,PASS,CANCEL,,,clear,BTCUSDT|short|H:91431.9@20|SWH:91550.0,"v10_1_pass,v11_quality_fail,r_abs_bps_low,r_abs_atr_low"
2025-11-27 02:40:00,WATCH,SRR-1,,bullish,upper_edge,H:91431.9@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 02:45:00,WATCH,SRR-1,,bullish,upper_edge,H:91794.6@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 02:50:00,CANCEL,SRR-1,short,bullish,upper_edge,H:91794.6@20,SWH:91822.0,91794.6,91845.70142857142,90024.4,51.10142857141909,5.566931886126099,0.21560484600080213,34.64091023455419,0.05859872611466204,0.33885350318472574,0.6611464968152743,0.0,3.0,CANCEL,,,,clear,BTCUSDT|short|H:91794.6@20|SWH:91822.0,"v10_1_strict_cancel,weak_body_ratio,weak_close_strength,opposite_wick_high"
2025-11-27 02:55:00,CANCEL,SRR-1,short,bullish,upper_edge,H:91794.6@20,SWH:91850.0,91794.6,91875.09,90024.4,80.48999999999069,8.768489649716942,0.32080510163407683,21.992794135920196,0.5679561793905884,0.9370078740157194,0.0629921259842806,0.0,0.0,PASS,CANCEL,,,clear,BTCUSDT|short|H:91794.6@20|SWH:91850.0,"v10_1_pass,v11_quality_fail,r_abs_bps_low,r_abs_atr_low"
2025-11-27 03:00:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 03:05:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 03:10:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 03:15:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 03:20:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 03:25:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 03:30:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 03:35:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 03:40:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 03:45:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 03:50:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 03:55:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 04:00:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 04:05:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 04:10:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 04:15:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 04:20:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 04:25:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 04:30:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 04:35:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 04:40:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 04:45:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 04:50:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 04:55:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 05:00:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 05:05:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 05:10:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 05:15:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 05:20:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 05:25:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 05:30:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 05:35:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 05:40:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 05:45:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 05:50:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 05:55:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 06:00:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 06:05:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 06:10:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 06:15:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 06:20:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 06:25:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 06:30:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 06:35:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 06:40:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 06:45:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 06:50:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 06:55:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 07:00:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 07:05:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 07:10:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 07:15:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 07:20:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 07:25:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 07:30:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 07:35:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 07:40:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 07:45:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 07:50:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 07:55:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 08:00:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 08:05:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 08:10:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 08:15:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 08:20:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 08:25:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 08:30:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 08:35:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 08:40:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 08:45:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 08:50:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 08:55:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 09:00:00,WATCH,SRR-1,,bullish,upper_edge,H:91520.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 09:05:00,WATCH,SRR-1,,bullish,upper_edge,H:91520.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 09:10:00,WATCH,SRR-1,,bullish,upper_edge,H:91520.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 09:15:00,WATCH,SRR-1,,bullish,upper_edge,H:91520.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 09:20:00,WATCH,SRR-1,,bullish,upper_edge,H:91520.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 09:25:00,WATCH,SRR-1,,bullish,upper_edge,H:91520.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 09:30:00,WATCH,SRR-1,,bullish,upper_edge,H:91739.5@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 09:35:00,WATCH,SRR-1,,bullish,upper_edge,H:91739.5@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 09:40:00,WATCH,SRR-1,,bullish,upper_edge,H:91739.5@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 09:45:00,WATCH,SRR-1,,bullish,upper_edge,H:91931.9@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 09:50:00,WATCH,SRR-1,,bullish,upper_edge,H:91931.9@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 09:55:00,WATCH,SRR-1,,bullish,upper_edge,H:91931.9@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 10:00:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 10:05:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 10:10:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 10:15:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 10:20:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 10:25:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 10:30:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 10:35:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 10:40:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 10:45:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 10:50:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 10:55:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 11:00:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 11:05:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 11:10:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 11:15:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 11:20:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 11:25:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 11:30:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 11:35:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 11:40:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 11:45:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 11:50:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 11:55:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 12:00:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 12:05:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 12:10:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 12:15:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 12:20:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 12:25:00,CANCEL,SRR-1,,bullish,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-11-27 12:30:00,WATCH,SRR-1,,bullish,lower_edge,L:91149.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-11-27 12:35:00,WATCH,SRR-1,,bullish,lower_edge,L:91149.4@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
